record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1016/j.ecoenv.2026.119676,doi:10.1016/j.ecoenv.2026.119676,semantic_scholar,semantic_scholar,10b96dc3239cc21f78d0fc840d648a4841af4ec4,10.1016/j.ecoenv.2026.119676,41512780,,Dysregulation of atrazine-associated core gene networks and risk prediction in human cancers: Insights from integrated transcriptomics and network toxicology analyses.,"Atrazine, a widely used chlorotriazine herbicide, persists in aquatic environments and poses potential carcinogenic risks. While epidemiological studies link atrazine exposure to malignancies, its intrinsic molecular mechanisms across organ systems remain incompletely understood. This study employed integrated network toxicology and transcriptomic analyses to clarify atrazine-associated oncogenic pathways in liver hepatocellular carcinoma (LIHC), kidney renal clear cell carcinoma (KIRC), lung adenocarcinoma (LUAD), and sarcoma (SARC). Transcriptomic data from The Cancer Genome Atlas (TCGA) for these cancers were analyzed to identify atrazine-related genes. Protein-protein interaction networks were constructed and analyzed to identify hub genes. Functional enrichment, immune microenvironment analyses, and survival analysis were performed. Molecular docking validated atrazine-target binding, and independent datasets were used for hub gene expression and pan-cancer relevance validation. We identified 92 (LUAD), 136 (LIHC), 137 (KIRC), and 161 (SARC) atrazine-associated targets. Hub genes including CDC6, MCM5/7, UBE2C, FEN1, CDCA8, and VIM were differentially expressed across these cancers. Enrichment analyses revealed atrazine disruption of core pathways, including cell cycle progression and chromosomal instability, epithelial-mesenchymal transition, metabolic reprogramming, and senescence-associated secretory pathways. Molecular docking confirmed high-affinity binding between atrazine and key targets. Pan-cancer validation implicated these hub genes in multiple additional malignancies. Transcription factor analysis nominated HSD17B8 as a key regulatory node. This study demonstrates that atrazine promotes carcinogenesis by dysregulating conserved networks governing genomic stability, cell proliferation, metabolic adaptation, and immune microenvironment remodeling, providing a mechanistic framework linking aquatic atrazine exposure to multi-organ carcinogenesis and nominating HSD17B8-associated pathways for therapeutic intervention. These findings underscore the imperative for enhanced environmental monitoring of atrazine contamination.",2026,2026-01-01,JournalArticle,,https://www.semanticscholar.org/paper/10b96dc3239cc21f78d0fc840d648a4841af4ec4,False,0,,True,False,True,False
doi:10.1093/ecco-jcc/jjac190.0070,doi:10.1093/ecco-jcc/jjac190.0070,semantic_scholar,semantic_scholar,be539eca55e21609486d8c68fc526b972535dfbb,10.1093/ecco-jcc/jjac190.0070,,,DOP30 Identifying dietary factors and metabolites that may promote healthier Crohn Disease microbiome and mucosal transcriptomics signals as future targets using Diet-Omics,"The increase in prevalence of Crohn Disease (CD) worldwide together with suboptimal results with current therapies mandate identification of new targets. We aimed to identify dietary components and metabolites linked with host and microbial factors to support targeting beneficial exposures. Analyses of the SOURCE Israeli sub-cohort included clinical, biomarkers, computerized food frequency questionnaire (FFQ), fecal metabolomics, mucosal terminal ileum (TI) transcriptomics, and microbiome. 25 newly-diagnosed CD and 32 controls (median age 28 years, 53% males) were studied. MaAsLin multivariate analyses identified 13 increased and 74 decreased fecal metabolite in CD after controlling for age and gender (FDR<0.25) including the induction of N-Acetyl-putrescine, Cholate, and Tyramine, and reduction in Melatonin, Cytosine, Lipoic and Linolenic acid (Fig. 1). Using weighted gene co-expression network analysis together with functional annotation enrichments of the TI transcriptomics, we identified 7 gene co-expression modules that were significantly linked with CD. These modules showed no significant association with gender, age, BMI, or smoking but had strong associations with CRP and calprotectin (Fig. 2). Using a predefined gut microbial health index to summarize the microbial signals along the health-disease scale, we noted negative associations specifically with transcriptomics modules enriched for immune genes and functions. We then explored the directionality of the relationship with dietary and metabolomic features, which can rationalize decreasing their exposure if they correlate with disease, or increasing it if they correlate with control signals. Consumption of sugar, saturated fat, iodine, and selenium showed similar directionality as seen with disease; sugar and fat showed strongest associations with the epithelial innate defense module including DUOX2 and CEACAM5, and iodine and selenium were linked with the immune module that included OSM and CXCL8/9. In contrast, manganese and vitamin D consumption positively correlated with modules associated with controls and enriched in epithelial lipid processing and mitochondrial functions. Associations between fecal metabolites and host transcriptomics showed a robust signal identifying 237 significant associations (FDR<0.25). Most showed correlation with control-associated signals and an opposite direction to that seen with disease, which may justify testing them as beneficial interventions. Detailed Diet-Omics dataset can quantify dietary constituents and fecal metabolites directional impact on host TI transcriptome and on the microbiome, which can prioritize interventions for testing in preclinical models",2023,2023-01-30,,,https://www.semanticscholar.org/paper/be539eca55e21609486d8c68fc526b972535dfbb,False,0,,True,False,True,False
doi:10.1101/2022.01.18.22269350,doi:10.1101/2022.01.18.22269350,semantic_scholar,semantic_scholar,6b1ac0733be1bcfdc231dfb49eb0cf2ee432faae,10.1101/2022.01.18.22269350,,,"Single-nuclei paired multiomic analysis of young, aged, and Parkinson's disease human midbrain reveals age-associated glial changes and their contribution to Parkinson's disease","Age is the primary risk factor for Parkinson's disease (PD), but how aging changes the expression and regulatory landscape of the brain remains unclear. Here, we present a single-nuclei multiomic study profiling shared gene expression and chromatin accessibility of young, aged and PD post-mortem midbrain samples. Combined multiomic analysis of midbrain nuclei along a pseudopathogenesis trajectory reveals all glial cell types are affected by age, but microglia and oligodendrocytes are further altered in PD. We present evidence for a novel age-associated oligodendrocyte subtype that appears during normal aging, characterized by elevated protein folding and chaperone-mediated autophagy pathways. Differential gene and protein-protein interaction analyses show that these functions are significantly compromised in PD. Peak-gene association from our paired data identifies differential cis-elements linked to regulation of differentially expressed genes between PD patients and neurologically healthy controls. Our study suggests a previously undescribed role for oligodendrocytes in aging and PD pathogenesis.",2022,2022-01-21,,,https://www.semanticscholar.org/paper/6b1ac0733be1bcfdc231dfb49eb0cf2ee432faae,False,0,,True,True,True,True
doi:10.1177/00220345251332885,doi:10.1177/00220345251332885,semantic_scholar,semantic_scholar,ffc1c693b37c95cf074828e17f658824a4bdffbc,10.1177/00220345251332885,40353522,,The Role of Gut Microbiome in Temporomandibular Joint Disorder Pathogenesis,"Due to the unclear etiology and pathogenesis of temporomandibular joint disorders (TMDs), current treatments often fail to provide long-term relief or halt disease progression. Therefore, this study aims to explore the underlying etiologic mechanisms by focusing on the causal relationship between the gut microbiome (GM) and TMD through a multi-omics approach. This includes mendelian randomization (MR) analysis of GM, metabolomics, and TMD data, as well as transcriptomic analysis. In accordance with MR guidelines, we utilized summary-level genome-wide association study data to perform bidirectional MR, identifying 28 gut microbial taxa with causal effects on TMD. The following species had the strongest associations with TMD incidence: RUG147 sp900315495 (odds ratio [OR], 2.016; 95% CI, 1.219 to 3.333; P = 0.006), CAG-194 sp002441865 (OR, 0.713; 95% CI, 0.555 to 0.916; P = 0.008), CAG-145 sp000435615 (OR, 1.166; 95% CI, 1.040 to 1.308; P = 0.009), and CAG-81 sp000435795 (OR, 1.150; 95% CI, 1.036 to 1.276; P = 0.009). To explore the mediating role of metabolites, a 2-step mediation MR approach was employed, revealing that lipid-related metabolites serve as key mediators in the GM-TMD interaction. Specifically, total cholesterol in high-density lipoprotein 3 was identified as a mediator of CAG-145 sp000435615 on TMD (−4.13%). Further analysis based on transcriptomic data identified differentially expressed and shared genes between GM and TMD, with the AGE-RAGE (advanced glycation end products–receptor for advanced glycation end products) and processes related to cell adhesion and inflammation emerging as significant pathways. These findings highlight the role of GM dysbiosis in TMD pathogenesis, potentially through disruptions in lipid metabolism and inflammatory processes, suggesting new therapeutic strategies targeting GM and its associated pathways.",2025,2025-05-12,JournalArticle,,https://www.semanticscholar.org/paper/ffc1c693b37c95cf074828e17f658824a4bdffbc,False,0,,True,False,True,False
doi:10.1186/scrt138,doi:10.1186/scrt138,semantic_scholar,semantic_scholar,671c6a0e261a488d15009e98acf64413bdcb5899,10.1186/scrt138,23168092,3580477,From cytogenomic to epigenomic profiles: monitoring the biologic behavior of in vitro cultured human bone marrow mesenchymal stem cells,"Bone marrow mesenchymal stem cells (BM-MSCs) are multipotent cells that can differentiate into different cell lineages and have emerged as a promising tool for cell-targeted therapies and tissue engineering. Their use in a therapeutic context requires large-scale in vitro expansion, increasing the probability of genetic and epigenetic instabilities. Some evidence shows that an organized program of replicative senescence is triggered in human BM-MSCs (hBM-MSCs) on prolonged in vitro expansion that includes alterations in phenotype, differentiation potential, telomere length, proliferation rates, global gene-expression patterns, and DNA methylation profiles. In this study, we monitored the chromosomal status, the biologic behavior, and the senescence state of hBM-MSCs derived from eight healthy donors at different passages during in vitro propagation. For a more complete picture, the telomere length was also monitored in five of eight donors, whereas the genomic profile was evaluated in three of eight donors by array-comparative genomic hybridization (array-CGH). Finally, an epigenomic profile was delineated and compared between early and late passages, by pooling DNA of hBM-MSCs from four donors. Our data indicate that long-term culture severely affects the characteristics of hBM-MSCs. All the observed changes (that is, enlarged morphology, decreased number of cell divisions, random loss of genomic regions, telomere shortening) might be regulated by epigenetic modifications. Gene Ontology analysis revealed that specific biologic processes of hBM-MSCs are affected by variations in DNA methylation from early to late passages. Because we revealed a significant decrease in DNA methylation levels in hBM-MSCs during long-term culture, it is very important to unravel how these modifications can influence the biologic features of hBM-MSCs to keep track of this organized program and also to clarify the conflicting observations on hBM-MSC malignant transformation in the literature.",2012,2012-11-20,JournalArticle,,https://www.semanticscholar.org/paper/671c6a0e261a488d15009e98acf64413bdcb5899,False,0,,True,False,False,False
doi:10.7150/thno.105299,doi:10.7150/thno.105299,semantic_scholar,semantic_scholar,0e5d7d9abd93d0a9f843abec352a43158f59770b,10.7150/thno.105299,40303351,12036884,Serine supplementation suppresses hypoxia-induced pathological retinal angiogenesis,"Rationale: Pathological retinal angiogenesis with irregular and fragile vessels (also termed neovascularization, a response to hypoxia and dysmetabolism) is a leading cause of vision loss in all age groups. This process is driven in part through the energy deficiency in retinal neurons. Sustaining neural retinal metabolism with adequate nutrient supply may help prevent vision-threatening neovascularization. Low circulating serine levels are associated with neovascularization in macular telangiectasia and altered serine/glycine metabolism has been suggested in retinopathy of prematurity. We here explored the role of serine metabolism in suppressing hypoxia-driven retinal neovascularization using oxygen-induced retinopathy (OIR) mouse model. Methods: We administered wild-type C57BL/6J OIR pups with systemic serine or provided the nursing dam with a serine/glycine-deficient diet during the relative hypoxic phase, followed by analysis of retinal vasculature at postnatal (P) 17, the time of peak neovascularization. Retinas from P17 OIR pups with either systemic serine supplementation or vehicle control were subjected to metabolomics, lipidomics, proteomics, and single-cell RNA sequencing. To validate the role of mitochondrial fatty acid oxidation (FAO) and oxidative phosphorylation (OXPHOS) in mediating serine protection against OIR, we treated OIR pups with inhibitors to block FAO or OXPHOS along with either serine or vehicle. The potential transcriptional mediator and pro-angiogenic signals were validated by western blotting. Results: Systemic serine supplementation reduced retinal neovascularization, while maternal dietary serine/glycine deficiency exacerbated it. FAO was essential in mediating serine protective effects, and serine supplementation increased levels of phosphatidylcholine, the most abundant phospholipids in the retina. Serine treatment a) increased the abundance of proteins involved in OXPHOS in retinas, b) increased the expression of mitochondrial respiration-related genes, and c) decreased the expression of pro-angiogenic genes in rod photoreceptor cluster. Serine suppression of retinal neovascularization was dependent on mitochondrial energy production. High mobility group box 1 protein (HMGB1) was identified as a potential key mediator of serine suppression of pro-angiogenic signals in hypoxic retinas. Conclusions: Our findings suggest that serine supplementation may serve as a potential therapeutic approach for neovascular eye diseases by enhancing retinal mitochondrial metabolism and lipid utilization, suppressing the key drivers of uncontrolled angiogenesis.",2025,2025-04-09,JournalArticle,,https://www.semanticscholar.org/paper/0e5d7d9abd93d0a9f843abec352a43158f59770b,False,0,,True,False,True,False
