record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1038/s41420-026-03036-8,doi:10.1038/s41420-026-03036-8,europepmc,europepmc;openalex;pubmed;scopus;semantic_scholar,MED:41881961,10.1038/s41420-026-03036-8,41881961,PMC13139392,NFATC2-mediated CST1 upregulation drives cholangiocarcinoma growth and metastasis.,"Intrahepatic cholangiocarcinoma (CCA) is a highly aggressive malignancy arising from the intrahepatic biliary epithelium with insidious onset and dismal clinical outcomes. The lack of reliable early diagnostic markers and effective therapeutic targets underscores the urgent need for novel intervention strategies. Integrated evaluation of public transcriptomic datasets and local validation cohort with survival analysis were performed to assess expression pattern and prognostic significance of cystatin SN (CST1) in CCA. Functional characterization was performed via gain- and loss-of-function experiments in HuCCT1 and RBE cells, complemented by murine orthotopic liver implantation and pulmonary metastasis models. We found that CST1 was significantly upregulated in human CCA tissues. Elevated CST1 expression predicted unfavorable prognosis in CCA patients. Subsequently functional studies revealed that overexpression of CST1 suppressed cellular senescence markers, as evidenced by decreased senescence-associated β-galactosidase activity and downregulated senescence-associated secretory phenotype factors (IL-6, CCL20). Concomitantly, CST1 overexpression enhanced cell proliferation, migration, invasion, and in vivo metastatic capacity. Integrated multi-omics profiling identified CST1-mediated suppression of pyrimidine metabolism through TYMS downregulation. However, exogenous thymidine supplementation failed to rescue proliferation defects upon CST1 knockdown, indicating that CST1-promoted tumor growth is independent of pyrimidine metabolism. Mechanistically, NFATC2 transcriptionally activates CST1, which subsequently abrogates senescence through SOX4 stabilization; ectopic SOX4 expression rescues senescence induced by CST1 depletion. These findings establish CST1 as a promising therapeutic target and provide mechanistic insights for CCA intervention strategies.",2026,2026-03-25,research-article; Journal Article,eng,https://europepmc.org/article/MED/41881961,False,4,,True,True,True,True
doi:10.1161/circresaha.124.325685,doi:10.1161/circresaha.124.325685,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:40146803,10.1161/circresaha.124.325685,40146803,PMC11949231,Biophysical and Biochemical Roles of Shear Stress on Endothelium: A Revisit and New Insights.,"Hemodynamic shear stress, the frictional force exerted by blood flow on the endothelium, mediates vascular homeostasis. This review examines the biophysical nature and biochemical effects of shear stress on endothelial cells, with a particular focus on its impact on cardiovascular pathophysiology. Atherosclerosis develops preferentially at arterial branches and curvatures, where disturbed flow patterns are most prevalent. The review also highlights the range of shear stress across diverse human arteries and its temporal variations, including aging-related alterations. This review presents a summary of the critical mechanosensors and flow-sensitive effectors that respond to shear stress, along with the downstream cellular events that they regulate. The review evaluates experimental models for studying shear stress in vitro and in vivo, as well as their potential limitations. The review discusses strategies targeting shear stress, including pharmacological approaches, physiological means, surgical interventions, and gene therapies. Furthermore, the review addresses emerging perspectives in hemodynamic research, including single-cell sequencing, spatial omics, metabolomics, and multiomics technologies. By integrating the biophysical and biochemical aspects of shear stress, this review offers insights into the complex interplay between hemodynamics and endothelial homeostasis at the preclinical and clinical levels.",2025,2025-03-27,review-article; Review; Journal Article,eng,https://europepmc.org/article/MED/40146803,False,3,,True,True,True,True
doi:10.3760/cma.j.cn501225-20240830-00320,doi:10.3760/cma.j.cn501225-20240830-00320,europepmc,europepmc;google_scholar;pubmed;scopus;semantic_scholar,MED:40588408,10.3760/cma.j.cn501225-20240830-00320,40588408,PMC12242939,[Multi-omics Mendelian randomization study on the causality between non-ionizing radiation and facial aging].,"Objective: To investigate the causality between non-ionizing radiation and facial aging, and to identify potential genes associated with facial aging. Methods: This study employed a method of analysis based on multiple Mendelian randomization (MR). Genome-wide association study data of non-ionizing radiation (FinnGen database, n =218 281) and facial aging (UK Biobank database, n =423 999) were retrieved. Single nucleotide polymorphisms (SNPs) were used as instrumental variables, with a significance threshold ( P -6 ) applied and further linkage disequilibrium analysis performed to select SNPs associated with non-ionizing radiation. Two-sample MR (TSMR) analysis was conducted to assess the causality between non-ionizing radiation and facial aging, using inverse variance weighting (IVW) method as the primary analytical method and supplementing with MR-Egger regression, weighted median, weighted mode, and simple mode methods for validation. For the selected non-ionizing radiation-associated SNPs, heterogeneity was tested by Cochran Q test, horizontal pleiotropy was assessed by the MR-Egger intercept test and MR-PRESSO test, and robustness was evaluated via leave-one-out analysis. Multivariable MR (MVMR) analysis was performed to adjust for confounding factors affecting facial aging including smoking frequency, blood alcohol concentration, exercise frequency, body mass index, and systolic and diastolic blood pressure. Summary-data-based MR (SMR) analysis using expression quantitative trait loci (eQTL) data was conducted to screen candidate genes of facial aging, which were then validated by TSMR analysis. Protein quantitative trait loci (pQTL) and methylation quantitative trait loci (mQTL) data were analyzed by TSMR analysis to examine the causal role of MED1 gene with facial aging from multi-omics aspect. The genetic association of MED1 gene with facial aging was verified by colocalization analysis (posterior probability H4>50%). Results: Twenty non-ionizing radiation-related SNPs that reached the significance threshold were screened out, with F values being all >10. IVW analysis demonstrated a positive causality between non-ionizing radiation and facial aging (with odds ratio of 1.02, with 95% confidence interval of 1.01-1.02, P P Q test under IVW method and MR-Egger showed no significant heterogeneity (with Q values of 23.20 and 22.59, respectively, P >0.05); the MR-Egger intercept test (with intercept absolute value of 0.01, with standard error of 0.01, P >0.05) and MR-PRESSO test ( P >0.05) indicated no horizontal pleiotropy. Leave-one-out analysis further confirmed that no individual SNP had a significant effect on the results. After correction of confounding factors such as systolic blood pressure, diastolic blood pressure, smoking frequency, blood alcohol concentration, body mass index, and exercise frequency, MVMR analysis showed that non-ionizing radiation remained a risk factor for facial aging (with odds ratios of 1.01, 1.01, 1.02, 1.02, 1.01, and 1.04, respectively, with 95% confidence intervals of 1.01-1.02, 1.01-1.02, 1.01-1.02, 1.01-1.02, 1.00-1.01, and 1.03-1.05, respectively, all P values SENP7 , CCND1 , LTBP2 , IKZF3 , MED1 , ORMDL3 , ZBTB7B , LOX , NEBL , EXOSC6 , PSMA4 , and EIF2B2, with odds ratios of 1.01, 1.03, 1.04, 0.99, 1.04, 1.01, 1.06, 0.88, 1.01, 0.99, 1.04, and 0.99, respectively, all P values ZBTB7B , SENP7 , NEBL , MED1 , PSMA4 , and ORMDL3 , with odds ratios of 1.04, 1.01, 1.00, 1.02, 1.03, and 1.01, respectively, with 95% confidence intervals of 1.02-1.05, 1.00-1.01, 1.00-1.01, 1.01-1.03, 1.01-1.04, and 1.00-1.01, respectively, all P values LOX , EIF2B2 , EXOSC6 , and IKZF3, with odds ratios of 0.92, 0.99, 0.99, and 0.99, respectively, with 95% confidence intervals of 0.90-0.94, 0.99-0.99, 0.99-1.00, and 0.99-1.00, respectively, all P values P MED1 gene methylation (with probes of cg15445000 and cg03013999) had a protective effect on facial aging (with odds ratios of 0.99 and 0.99, respectively, both P values MED1 gene and facial aging likely shared the same causal genetic variant. Conclusions: Through multi-omics MR analyses, it has confirmed that there is a causality between non-ionizing radiation and facial aging, which remained highly significant after correcting for potential confounders such as smoking frequency, blood alcohol concentration, exercise frequency, and the others. Clearly, 10 genes including S ENP7 , NEBL , EIF2B2 , PSMA4 , EXOSC6 , IKZF3 , ORMDL3 , ZBTB7B , LOX , and MED1 , particularly the MED1 , may be involved in the process of facial aging.",2025,2025-06-01,research-article; Journal Article; English Abstract,chi,https://europepmc.org/article/MED/40588408,False,4,,True,True,True,True
